tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
aware_loss_max,age_group,overall,ace_abs_logistic_log_min,mid,0.005724029059116753,0.005377707853854925,-0.00030178653619519335
aware_loss_max,age_group,overall,ace_abs_logistic_log_min,upper,0.007045608245332813,0.008270136029632903,0.0026813618712772584
aware_loss_max,age_group,overall,auc,lower,0.7286205969770425,0.7287877172625092,-0.0037587130876424375
aware_loss_max,age_group,overall,auc,mid,0.7390387551488863,0.7390756478811668,0.0001412844856287787
aware_loss_max,age_group,overall,auc,upper,0.7495523060180174,0.7499677814608942,0.0032618838578646913
aware_loss_max,age_group,overall,auc_max,lower,0.7560036714797336,0.7571811142239192,-0.006403116108985446
aware_loss_max,age_group,overall,auc_max,mid,0.7790972822621194,0.780521664949781,-0.0016063227376966749
aware_loss_max,age_group,overall,auc_max,upper,0.8008454296161228,0.8022015033479268,0.0035969525586951583
aware_loss_max,age_group,overall,auc_min,lower,0.6597185776036533,0.6588688492450164,-0.006088636082555327
aware_loss_max,age_group,overall,auc_min,mid,0.6839577352554277,0.6831617739143316,0.000836333092228303
aware_loss_max,age_group,overall,auc_min,upper,0.7059947316051224,0.7055268693526142,0.00699161172313902
aware_loss_max,age_group,overall,loss_bce,lower,0.17664982852468902,0.17659718975032038,-0.000663233384801077
aware_loss_max,age_group,overall,loss_bce,mid,0.17842014767587255,0.1783886332545679,5.399478360218479e-05
aware_loss_max,age_group,overall,loss_bce,upper,0.1801107423915027,0.18010817004792692,0.0007236409118292915
aware_loss_max,age_group,overall,loss_bce_max,lower,0.20409778944118503,0.20406135412722157,-0.0008814447299795386
aware_loss_max,age_group,overall,loss_bce_max,mid,0.20770885157193442,0.20773144683557654,-2.4502816359336932e-05
aware_loss_max,age_group,overall,loss_bce_max,upper,0.21150265527676035,0.21163803148134003,0.0007432270368767244
aware_loss_max,age_group,overall,loss_bce_min,lower,0.13914575166247717,0.13879281720618253,-0.00043768775539193767
aware_loss_max,age_group,overall,loss_bce_min,mid,0.1426213570330639,0.1422828850424899,0.0002494424889544766
aware_loss_max,age_group,overall,loss_bce_min,upper,0.14645638058684496,0.14624381090477245,0.0014155486263395154
aware_loss_max,gender_concept_name,FEMALE,ace_abs_logistic_log,lower,0.005609641699796464,0.004168916580842566,-0.00017107718975789871
aware_loss_max,gender_concept_name,FEMALE,ace_abs_logistic_log,mid,0.0076769387061581965,0.00643957531289722,0.0010020617520574444
aware_loss_max,gender_concept_name,FEMALE,ace_abs_logistic_log,upper,0.009659513684214626,0.008290915108052955,0.004361412937110313
aware_loss_max,gender_concept_name,FEMALE,auc,lower,0.7389396068788886,0.7410893244600759,-0.005315442651259761
aware_loss_max,gender_concept_name,FEMALE,auc,mid,0.7538630876052093,0.7561699161154181,-0.0023752603656932436
aware_loss_max,gender_concept_name,FEMALE,auc,upper,0.7675442102125322,0.7701131382444061,0.0005705608576857669
aware_loss_max,gender_concept_name,FEMALE,loss_bce,lower,0.1635688171521851,0.16288480601423905,-9.266692815957516e-06
aware_loss_max,gender_concept_name,FEMALE,loss_bce,mid,0.1657345612934913,0.16517365140073315,0.0005464593000174545
aware_loss_max,gender_concept_name,FEMALE,loss_bce,upper,0.16814689857428017,0.16764950507449924,0.001300480058531169
aware_loss_max,gender_concept_name,MALE,ace_abs_logistic_log,lower,0.00426600277580168,0.004958386067132956,-0.003756586994373485
aware_loss_max,gender_concept_name,MALE,ace_abs_logistic_log,mid,0.006117074660896565,0.009071187394083916,-0.002930517231818663
aware_loss_max,gender_concept_name,MALE,ace_abs_logistic_log,upper,0.009979671756843755,0.010071160466864244,0.0027779784012993275
aware_loss_max,gender_concept_name,MALE,auc,lower,0.6978508210757366,0.6984188161690018,-0.004516139424267157
aware_loss_max,gender_concept_name,MALE,auc,mid,0.7123929294922663,0.7131900399723019,-0.0008041005767906451
aware_loss_max,gender_concept_name,MALE,auc,upper,0.7292116631504976,0.7300401986742061,0.0027587973268692603
aware_loss_max,gender_concept_name,MALE,loss_bce,lower,0.19308175318599302,0.1933883793133461,-0.0008099413428694649
aware_loss_max,gender_concept_name,MALE,loss_bce,mid,0.1957776623016472,0.19601587961791483,-0.0002756091823400142
aware_loss_max,gender_concept_name,MALE,loss_bce,upper,0.1982577852174072,0.19846272620739525,0.0004873176286905602
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log,lower,0.005144676652794366,0.00461172426564022,-0.0015085792278836734
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log,mid,0.007027676713796482,0.00771541006137778,-0.0006879910453841346
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log,upper,0.009676238278022378,0.008790549808212493,0.003661044360714047
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_max,lower,0.005609641699796464,0.0049665693971539734,-0.002783904265122738
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_max,mid,0.0076769387061581965,0.009071187394083916,-0.0012082255922202059
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_max,upper,0.009993094633038102,0.010071160466864244,0.003005730105805761
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_min,lower,0.00426600277580168,0.004168916580842566,-0.002426878488448097
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_min,mid,0.006117074660896565,0.00643957531289722,-0.00027423198018269304
aware_loss_max,gender_concept_name,overall,ace_abs_logistic_log_min,upper,0.009526187530784451,0.008290915108052955,0.004345637279478109
aware_loss_max,gender_concept_name,overall,auc,lower,0.7259051616097268,0.7277385340582915,-0.004245920623764221
aware_loss_max,gender_concept_name,overall,auc,mid,0.7370186931611371,0.7387861242150326,-0.0018226894365592217
aware_loss_max,gender_concept_name,overall,auc,upper,0.7472643913247666,0.7490417109974499,0.000569800591459391
aware_loss_max,gender_concept_name,overall,auc_max,lower,0.7389396068788886,0.7410893244600759,-0.005315442651259761
aware_loss_max,gender_concept_name,overall,auc_max,mid,0.7538630876052093,0.7561699161154181,-0.0023752603656932436
aware_loss_max,gender_concept_name,overall,auc_max,upper,0.7675442102125322,0.7701131382444061,0.0005705608576857669
aware_loss_max,gender_concept_name,overall,auc_min,lower,0.6978508210757366,0.6984188161690018,-0.004516139424267157
aware_loss_max,gender_concept_name,overall,auc_min,mid,0.7123929294922663,0.7131900399723019,-0.0008041005767906451
aware_loss_max,gender_concept_name,overall,auc_min,upper,0.7292116631504976,0.7300401986742061,0.0027587973268692603
aware_loss_max,gender_concept_name,overall,loss_bce,lower,0.17700776332480436,0.17674160509569445,-0.0002515748504771556
aware_loss_max,gender_concept_name,overall,loss_bce,mid,0.1786391920778793,0.17841129241385575,0.0001776210625619168
aware_loss_max,gender_concept_name,overall,loss_bce,upper,0.1804050350543459,0.18023554578181453,0.0008890569622754001
aware_loss_max,gender_concept_name,overall,loss_bce_max,lower,0.19308175318599302,0.1933883793133461,-0.0008099413428694649
aware_loss_max,gender_concept_name,overall,loss_bce_max,mid,0.1957776623016472,0.19601587961791483,-0.0002756091823400142
aware_loss_max,gender_concept_name,overall,loss_bce_max,upper,0.1982577852174072,0.19846272620739525,0.0004873176286905602
aware_loss_max,gender_concept_name,overall,loss_bce_min,lower,0.1635688171521851,0.16288480601423905,-9.266692815957516e-06
aware_loss_max,gender_concept_name,overall,loss_bce_min,mid,0.1657345612934913,0.16517365140073315,0.0005464593000174545
aware_loss_max,gender_concept_name,overall,loss_bce_min,upper,0.16814689857428017,0.16764950507449924,0.001300480058531169
aware_loss_max,race_eth,Asian,ace_abs_logistic_log,lower,0.003002004260739385,0.004583504630756092,-0.004963583124471541
aware_loss_max,race_eth,Asian,ace_abs_logistic_log,mid,0.005465292748407581,0.0080501031824537,-0.002565666169959401
aware_loss_max,race_eth,Asian,ace_abs_logistic_log,upper,0.010226609270810214,0.011614934552312616,0.00456634307182834
aware_loss_max,race_eth,Asian,auc,lower,0.7510553181448532,0.7555104649360646,-0.015543690825092134
aware_loss_max,race_eth,Asian,auc,mid,0.7762070941104151,0.7809196675321419,-0.00436272640361085
aware_loss_max,race_eth,Asian,auc,upper,0.8000883846958908,0.8035364370284074,0.004835246259910632
aware_loss_max,race_eth,Asian,loss_bce,lower,0.1716790486092397,0.17164713950016958,-0.0014077062739132368
aware_loss_max,race_eth,Asian,loss_bce,mid,0.17651637622745947,0.17608709648165907,0.0002165212601845795
aware_loss_max,race_eth,Asian,loss_bce,upper,0.1813490699741743,0.18054222805729175,0.0031845929633773393
aware_loss_max,race_eth,Black or African American,ace_abs_logistic_log,lower,0.0015221138264902407,0.003266085171288153,-0.006664121104726551
aware_loss_max,race_eth,Black or African American,ace_abs_logistic_log,mid,0.0063199057434338846,0.008324572371719602,-0.0017042456398281723
aware_loss_max,race_eth,Black or African American,ace_abs_logistic_log,upper,0.012823175399487005,0.013369211722786413,0.00340751704950659
aware_loss_max,race_eth,Black or African American,auc,lower,0.6598884267860158,0.6693998057760513,-0.032626245566627285
aware_loss_max,race_eth,Black or African American,auc,mid,0.711884605640939,0.7207524066880595,-0.007819625063333946
aware_loss_max,race_eth,Black or African American,auc,upper,0.7634267332376288,0.7703506586725215,0.01304804931599381
aware_loss_max,race_eth,Black or African American,loss_bce,lower,0.2016625775884812,0.20187215201105532,-0.0031654554278604556
aware_loss_max,race_eth,Black or African American,loss_bce,mid,0.21150970949951875,0.2107241449331109,0.0006704778516110343
aware_loss_max,race_eth,Black or African American,loss_bce,upper,0.22171256145818605,0.2198051143523601,0.005372489023154297
aware_loss_max,race_eth,Hispanic or Latino,ace_abs_logistic_log,lower,0.003658785816864023,0.0038049624695743016,-0.004625504991286941
aware_loss_max,race_eth,Hispanic or Latino,ace_abs_logistic_log,mid,0.005246114243732695,0.007270619593471299,-0.0013573898401141853
aware_loss_max,race_eth,Hispanic or Latino,ace_abs_logistic_log,upper,0.010405709715083257,0.010087871723449937,0.0046536991723321345
aware_loss_max,race_eth,Hispanic or Latino,auc,lower,0.6986552553708161,0.7117874639658082,-0.024383896709634416
aware_loss_max,race_eth,Hispanic or Latino,auc,mid,0.7251150353807281,0.7370732460237084,-0.011497799771217454
aware_loss_max,race_eth,Hispanic or Latino,auc,upper,0.7514114728791471,0.761749992270859,-0.0019257271716308928
aware_loss_max,race_eth,Hispanic or Latino,loss_bce,lower,0.17898654740672323,0.17765385452605997,-1.528817313732747e-05
aware_loss_max,race_eth,Hispanic or Latino,loss_bce,mid,0.18371989293804336,0.1820765346328846,0.001434102868291251
aware_loss_max,race_eth,Hispanic or Latino,loss_bce,upper,0.18837898389227808,0.1864159047018913,0.004361135549485589
aware_loss_max,race_eth,Other,ace_abs_logistic_log,lower,0.008644039554268287,0.011136086823173947,-0.005158513255477489
aware_loss_max,race_eth,Other,ace_abs_logistic_log,mid,0.010921752169207898,0.013875648171792938,-0.0034098891804300304
aware_loss_max,race_eth,Other,ace_abs_logistic_log,upper,0.01665244374726317,0.016132017573600083,0.004348377299301651
aware_loss_max,race_eth,Other,auc,lower,0.6922035002126545,0.7007792648830945,-0.02764524069499888
aware_loss_max,race_eth,Other,auc,mid,0.7276252617287182,0.7365875959671966,-0.008162153209448353
aware_loss_max,race_eth,Other,auc,upper,0.7618220783168662,0.7698864836883029,0.0055423526821741335
aware_loss_max,race_eth,Other,loss_bce,lower,0.1497768979948143,0.1492881188465494,-0.001319738910634248
aware_loss_max,race_eth,Other,loss_bce,mid,0.154769374634332,0.15395130709621624,0.00042564651879828386
aware_loss_max,race_eth,Other,loss_bce,upper,0.15985139771741094,0.15865991991575212,0.00440501301745316
aware_loss_max,race_eth,White,ace_abs_logistic_log,lower,0.003842037787669081,0.0029830939510121016,-0.002779330230265417
aware_loss_max,race_eth,White,ace_abs_logistic_log,mid,0.005799820957312822,0.00629515899328867,-0.0002295912937190052
aware_loss_max,race_eth,White,ace_abs_logistic_log,upper,0.009689306836025506,0.00721389903661647,0.006152028476423325
aware_loss_max,race_eth,White,auc,lower,0.697268406074557,0.713171826076287,-0.023381800160370832
aware_loss_max,race_eth,White,auc,mid,0.7119500193897246,0.7280910968115435,-0.016318897964681445
aware_loss_max,race_eth,White,auc,upper,0.7262226481696762,0.7418143592198005,-0.006895098727506659
aware_loss_max,race_eth,White,loss_bce,lower,0.18064712057550852,0.17855491867996154,0.0009757704098822102
aware_loss_max,race_eth,White,loss_bce,mid,0.18309699395733758,0.18090874334571688,0.002207009355273834
aware_loss_max,race_eth,White,loss_bce,upper,0.1854937327163321,0.18330840965131262,0.0032828893765433314
aware_loss_max,race_eth,overall,ace_abs_logistic_log,lower,0.004269286723976674,0.004631760833166881,-0.004100219402969095
aware_loss_max,race_eth,overall,ace_abs_logistic_log,mid,0.005603288614957142,0.00772453103514994,-0.0016193108990144884
aware_loss_max,race_eth,overall,ace_abs_logistic_log,upper,0.010107101895561112,0.00881863638061816,0.005030979186144886
aware_loss_max,race_eth,overall,ace_abs_logistic_log_max,lower,0.008703965677595238,0.011140379933759154,-0.005173478462418432
aware_loss_max,race_eth,overall,ace_abs_logistic_log_max,mid,0.011042110582702056,0.013897615710493177,-0.0033548198960196406
aware_loss_max,race_eth,overall,ace_abs_logistic_log_max,upper,0.01669869303637023,0.0162338800193121,0.004342834206204889
aware_loss_max,race_eth,overall,ace_abs_logistic_log_min,lower,0.0015221138264902407,0.002862850577283681,-0.0038014622643259646
aware_loss_max,race_eth,overall,ace_abs_logistic_log_min,mid,0.004240351057334097,0.006272349030666579,-0.0014440212324175698
aware_loss_max,race_eth,overall,ace_abs_logistic_log_min,upper,0.007139591965426088,0.007204611917656378,0.0038686304153634017
aware_loss_max,race_eth,overall,auc,lower,0.7158273614184973,0.7282051867637602,-0.017348854470338782
aware_loss_max,race_eth,overall,auc,mid,0.7262218381503709,0.738525725797401,-0.012405446840440981
aware_loss_max,race_eth,overall,auc,upper,0.737278464248397,0.7491508966097753,-0.006888002449674324
aware_loss_max,race_eth,overall,auc_max,lower,0.7516909330588889,0.7573156685839467,-0.01592677243922954
aware_loss_max,race_eth,overall,auc_max,mid,0.7763970807190584,0.7811263715692267,-0.004475394905711971
aware_loss_max,race_eth,overall,auc_max,upper,0.8001503326536498,0.803741619991896,0.00484831545787468
aware_loss_max,race_eth,overall,auc_min,lower,0.6598795600405337,0.6693998057760513,-0.029486889883465643
aware_loss_max,race_eth,overall,auc_min,mid,0.7025102636303375,0.7138169492954278,-0.01193077554461447
aware_loss_max,race_eth,overall,auc_min,upper,0.7200719211309794,0.733627960477521,0.008066416145921263
aware_loss_max,race_eth,overall,loss_bce,lower,0.17805452053482407,0.1766378673682413,0.0005415866742915241
aware_loss_max,race_eth,overall,loss_bce,mid,0.18009926640227436,0.17847838028176333,0.0016475335313220207
aware_loss_max,race_eth,overall,loss_bce,upper,0.1820023704899483,0.18018219589150594,0.0027073697449424955
aware_loss_max,race_eth,overall,loss_bce_max,lower,0.2016625775884812,0.20187215201105532,-0.0031654554278604556
aware_loss_max,race_eth,overall,loss_bce_max,mid,0.21150970949951875,0.2107241449331109,0.0006704778516110343
aware_loss_max,race_eth,overall,loss_bce_max,upper,0.22171256145818605,0.2198051143523601,0.005372489023154297
aware_loss_max,race_eth,overall,loss_bce_min,lower,0.1497768979948143,0.1492881188465494,-0.001319738910634248
aware_loss_max,race_eth,overall,loss_bce_min,mid,0.154769374634332,0.15395130709621624,0.00042564651879828386
aware_loss_max,race_eth,overall,loss_bce_min,upper,0.15985139771741094,0.15865991991575212,0.00440501301745316
dro_auc_min,age_group,[18-30),ace_abs_logistic_log,lower,0.006136568136403771,0.004255025173323791,-0.0011397286717768607
dro_auc_min,age_group,[18-30),ace_abs_logistic_log,mid,0.0088339346207764,0.007383483339743469,0.0018541240208534938
dro_auc_min,age_group,[18-30),ace_abs_logistic_log,upper,0.013076102437664345,0.009938293954498724,0.007122605551293807
dro_auc_min,age_group,[18-30),auc,lower,0.6867151542917284,0.6958544303588263,-0.0241970073790834
dro_auc_min,age_group,[18-30),auc,mid,0.7234109717093268,0.7322122243421166,-0.00888802065773131
dro_auc_min,age_group,[18-30),auc,upper,0.7572779779777794,0.7657481073001493,0.005819159569868522
dro_auc_min,age_group,[18-30),loss_bce,lower,0.153933585091034,0.15177639415652183,-0.0006731921404559069
dro_auc_min,age_group,[18-30),loss_bce,mid,0.1586660505407913,0.1572021356717529,0.0015311591645051081
dro_auc_min,age_group,[18-30),loss_bce,upper,0.16365613103022222,0.16269371741469266,0.0038624158397266312
dro_auc_min,age_group,[30-45),ace_abs_logistic_log,lower,0.003740628444221877,0.00318358037237234,-0.0015152607302544878
dro_auc_min,age_group,[30-45),ace_abs_logistic_log,mid,0.006937985829315468,0.005820155063469309,7.09548949536995e-06
dro_auc_min,age_group,[30-45),ace_abs_logistic_log,upper,0.00994946452492116,0.00917886762928454,0.004755984726658674
dro_auc_min,age_group,[30-45),auc,lower,0.7453053479069325,0.7542944151207033,-0.016406273952086572
dro_auc_min,age_group,[30-45),auc,mid,0.771460542673804,0.7803943835614338,-0.008885936714371545
dro_auc_min,age_group,[30-45),auc,upper,0.7945525026864662,0.8022015033479268,-0.002556961894338058
dro_auc_min,age_group,[30-45),loss_bce,lower,0.14028347248937464,0.13879281720618253,0.00043994013348522823
dro_auc_min,age_group,[30-45),loss_bce,mid,0.14389891184977943,0.1422828850424899,0.001574113964880594
dro_auc_min,age_group,[30-45),loss_bce,upper,0.1475909344046758,0.14624381090477245,0.002774628630903121
dro_auc_min,age_group,[45-55),ace_abs_logistic_log,lower,0.008089939182376566,0.004223373472776593,-0.00011009020169381509
dro_auc_min,age_group,[45-55),ace_abs_logistic_log,mid,0.011263362197775654,0.007901366614668644,0.002868744259791726
dro_auc_min,age_group,[45-55),ace_abs_logistic_log,upper,0.013015425401442305,0.009773927826091596,0.0074867929273452274
dro_auc_min,age_group,[45-55),auc,lower,0.6850982305482574,0.6897467987307033,-0.011543894475505342
dro_auc_min,age_group,[45-55),auc,mid,0.71591578399211,0.7192075345392626,-0.0031405422619540935
dro_auc_min,age_group,[45-55),auc,upper,0.746849038684949,0.749340730861032,0.0054310989846602905
dro_auc_min,age_group,[45-55),loss_bce,lower,0.18207460099140985,0.1807024192899468,-0.00019404104286901142
dro_auc_min,age_group,[45-55),loss_bce,mid,0.18706704578064998,0.1858864897659877,0.0012070563999733719
dro_auc_min,age_group,[45-55),loss_bce,upper,0.19186375879949794,0.19096340507878706,0.0025731534720463602
dro_auc_min,age_group,[55-65),ace_abs_logistic_log,lower,0.0062778517657592165,0.003644603401850295,-0.0009955654524688299
dro_auc_min,age_group,[55-65),ace_abs_logistic_log,mid,0.009745097976658918,0.007474765798627163,0.0015452846042607717
dro_auc_min,age_group,[55-65),ace_abs_logistic_log,upper,0.011505689100151121,0.010138187754627659,0.006283941299896339
dro_auc_min,age_group,[55-65),auc,lower,0.7293188772577958,0.7309171309578367,-0.006078230592246636
dro_auc_min,age_group,[55-65),auc,mid,0.7536269527477899,0.7543616068118277,-0.0011041323135818626
dro_auc_min,age_group,[55-65),auc,upper,0.7744338420405057,0.7759245986040563,0.004760315061475833
dro_auc_min,age_group,[55-65),loss_bce,lower,0.18686521352466506,0.18611795037399836,-0.0004893689085796842
dro_auc_min,age_group,[55-65),loss_bce,mid,0.19073266647795747,0.19012113974257033,0.0006585748890812204
dro_auc_min,age_group,[55-65),loss_bce,upper,0.1949340078906824,0.19427927267739006,0.0017104691438956873
dro_auc_min,age_group,[65-75),ace_abs_logistic_log,lower,0.008321570881003965,0.005624452791689646,-0.0006911754324596304
dro_auc_min,age_group,[65-75),ace_abs_logistic_log,mid,0.011051978071469338,0.009267825647068344,0.0010839219456806647
dro_auc_min,age_group,[65-75),ace_abs_logistic_log,upper,0.012958139869671318,0.01077530336131229,0.005867093299730093
dro_auc_min,age_group,[65-75),auc,lower,0.695092263260608,0.700243565545803,-0.012110242907055835
dro_auc_min,age_group,[65-75),auc,mid,0.7184353047507983,0.7223504737054172,-0.003788014084268765
dro_auc_min,age_group,[65-75),auc,upper,0.7428591548060155,0.7461314710340684,0.0029989123689364784
dro_auc_min,age_group,[65-75),loss_bce,lower,0.1879798372690277,0.18748039007009176,-0.0005929868780706053
dro_auc_min,age_group,[65-75),loss_bce,mid,0.19216465292546658,0.19153964115283012,0.0006568971036202548
dro_auc_min,age_group,[65-75),loss_bce,upper,0.19601401358052636,0.1952887529735959,0.0017997563998939695
dro_auc_min,age_group,[75-91),ace_abs_logistic_log,lower,0.008578297189251382,0.005948871740065764,-0.0008393607566428249
dro_auc_min,age_group,[75-91),ace_abs_logistic_log,mid,0.010369523471380848,0.009116960542910774,0.0009503448028545733
dro_auc_min,age_group,[75-91),ace_abs_logistic_log,upper,0.014232847807375795,0.011232983941291871,0.007460570683122198
dro_auc_min,age_group,[75-91),auc,lower,0.6582732063987152,0.6588688492450164,-0.00784442611692224
dro_auc_min,age_group,[75-91),auc,mid,0.6826609563499946,0.683334906606153,-0.0008449997563964029
dro_auc_min,age_group,[75-91),auc,upper,0.7055351261069907,0.7068715315775764,0.006719258873727138
dro_auc_min,age_group,[75-91),loss_bce,lower,0.2044463426962721,0.20406135412722157,-0.000649443000389377
dro_auc_min,age_group,[75-91),loss_bce,mid,0.20813658450656358,0.20773144683557654,0.0003942136160536014
dro_auc_min,age_group,[75-91),loss_bce,upper,0.21193718793231842,0.21163803148134003,0.0014063634433119359
dro_auc_min,age_group,overall,ace_abs_logistic_log,lower,0.006983162895430576,0.004646101128073916,-0.0008286935284736875
dro_auc_min,age_group,overall,ace_abs_logistic_log,mid,0.009809593304862887,0.007717463688192969,0.0013048775837483737
dro_auc_min,age_group,overall,ace_abs_logistic_log,upper,0.011367909750526197,0.00881254513341913,0.00629955643398421
dro_auc_min,age_group,overall,ace_abs_logistic_log_max,lower,0.009173555546868406,0.006384203228365525,-0.0008061296038074176
dro_auc_min,age_group,overall,ace_abs_logistic_log_max,mid,0.01184727683843121,0.009843903784672696,0.001577743706892629
dro_auc_min,age_group,overall,ace_abs_logistic_log_max,upper,0.014246450069079,0.01139994822371534,0.007258065332046759
dro_auc_min,age_group,overall,ace_abs_logistic_log_min,lower,0.003740628444221877,0.003118655239704296,-0.0014155481945835515
dro_auc_min,age_group,overall,ace_abs_logistic_log_min,mid,0.006842083334884447,0.005377707853854925,0.00020284826489365892
dro_auc_min,age_group,overall,ace_abs_logistic_log_min,upper,0.009669042660078958,0.008270136029632903,0.005625454550973772
dro_auc_min,age_group,overall,auc,lower,0.7235603740309614,0.7287877172625092,-0.008172785093741294
dro_auc_min,age_group,overall,auc,mid,0.7343654892670457,0.7390756478811668,-0.004959226792003002
dro_auc_min,age_group,overall,auc,upper,0.74519637094373,0.7499677814608942,-0.0007732415597428451
dro_auc_min,age_group,overall,auc_max,lower,0.7505871459091633,0.7571811142239192,-0.01615240099548704
dro_auc_min,age_group,overall,auc_max,mid,0.7720509616092124,0.780521664949781,-0.008294511791324788
dro_auc_min,age_group,overall,auc_max,upper,0.7945525026864662,0.8022015033479268,-3.3659265129768235e-05
dro_auc_min,age_group,overall,auc_min,lower,0.6582135703798715,0.6588688492450164,-0.008945440337547595
dro_auc_min,age_group,overall,auc_min,mid,0.682132348394278,0.6831617739143316,-0.0011189366143606883
dro_auc_min,age_group,overall,auc_min,upper,0.7033952959847872,0.7055268693526142,0.006556635947636442
dro_auc_min,age_group,overall,loss_bce,lower,0.17761389591327817,0.17659718975032038,9.8352741877282e-05
dro_auc_min,age_group,overall,loss_bce,mid,0.17936918430418522,0.1783886332545679,0.0010236941028741314
dro_auc_min,age_group,overall,loss_bce,upper,0.18105476159508646,0.18010817004792692,0.0017452555908299924
dro_auc_min,age_group,overall,loss_bce_max,lower,0.2044463426962721,0.20406135412722157,-0.000649443000389377
dro_auc_min,age_group,overall,loss_bce_max,mid,0.20813658450656358,0.20773144683557654,0.0003942136160536014
dro_auc_min,age_group,overall,loss_bce_max,upper,0.21193718793231842,0.21163803148134003,0.0014063634433119359
dro_auc_min,age_group,overall,loss_bce_min,lower,0.14028347248937464,0.13879281720618253,0.00043994013348522823
dro_auc_min,age_group,overall,loss_bce_min,mid,0.14389891184977943,0.1422828850424899,0.001574113964880594
dro_auc_min,age_group,overall,loss_bce_min,upper,0.1475909344046758,0.14624381090477245,0.002774628630903121
dro_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,lower,0.011988856717342603,0.004168916580842566,0.007280320121303103
dro_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,mid,0.019011504868320935,0.00643957531289722,0.011770340534404414
dro_auc_min,gender_concept_name,FEMALE,ace_abs_logistic_log,upper,0.020611613422335657,0.008290915108052955,0.015315761774410557
dro_auc_min,gender_concept_name,FEMALE,auc,lower,0.7318165933894087,0.7410893244600759,-0.015260500250588843
dro_auc_min,gender_concept_name,FEMALE,auc,mid,0.7468178027762714,0.7561699161154181,-0.009347895495136982
dro_auc_min,gender_concept_name,FEMALE,auc,upper,0.7604948582664027,0.7701131382444061,-0.0038541709074904904
dro_auc_min,gender_concept_name,FEMALE,loss_bce,lower,0.1664054292157708,0.16288480601423905,0.00228853846967957
dro_auc_min,gender_concept_name,FEMALE,loss_bce,mid,0.16949093925173359,0.16517365140073315,0.004484072970221853
dro_auc_min,gender_concept_name,FEMALE,loss_bce,upper,0.17228960821547348,0.16764950507449924,0.006131523139924072
dro_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,lower,0.0059131584513794225,0.004958386067132956,-0.003429646184540231
dro_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,mid,0.01172653410542663,0.009071187394083916,0.0026261140801053344
dro_auc_min,gender_concept_name,MALE,ace_abs_logistic_log,upper,0.013160429324815464,0.010071160466864244,0.006016371579628294
dro_auc_min,gender_concept_name,MALE,auc,lower,0.6992690919066762,0.6984188161690018,-0.00428675235389431
dro_auc_min,gender_concept_name,MALE,auc,mid,0.7141126406478382,0.7131900399723019,0.0009646425618168308
dro_auc_min,gender_concept_name,MALE,auc,upper,0.731014233660497,0.7300401986742061,0.006594240852836795
dro_auc_min,gender_concept_name,MALE,loss_bce,lower,0.19369289277603285,0.1933883793133461,-0.0005114146125617773
dro_auc_min,gender_concept_name,MALE,loss_bce,mid,0.1969065961755494,0.19601587961791483,0.0008557042935819492
dro_auc_min,gender_concept_name,MALE,loss_bce,upper,0.1999016814097429,0.19846272620739525,0.002416742041201509
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log,lower,0.009002049295897391,0.00461172426564022,0.0025971398502826334
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log,mid,0.015987816004634003,0.00771541006137778,0.007862989671196002
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log,upper,0.017212008201670195,0.008790549808212493,0.011192871369659105
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,lower,0.011988856717342603,0.0049665693971539734,0.003840390732818227
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,mid,0.019011504868320935,0.009071187394083916,0.009478532478447068
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_max,upper,0.020611613422335657,0.010071160466864244,0.013935234147202036
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,lower,0.0059131584513794225,0.004168916580842566,-0.00048650493790781594
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,mid,0.01172653410542663,0.00643957531289722,0.004368572422492743
dro_auc_min,gender_concept_name,overall,ace_abs_logistic_log_min,upper,0.013160429324815464,0.008290915108052955,0.008257279705055598
dro_auc_min,gender_concept_name,overall,auc,lower,0.7210024399772667,0.7277385340582915,-0.011157782651207445
dro_auc_min,gender_concept_name,overall,auc,mid,0.7319111858921952,0.7387861242150326,-0.0068937019206739
dro_auc_min,gender_concept_name,overall,auc,upper,0.7420053998203215,0.7490417109974499,-0.0024972859232852904
